,MSSR_1.0,Turnover,PctOfHomesIncreasingInValues,mimi,HS_StudentTeachRatio,MS_StudentTeachRatio,count_metro_bus_km,PriceIndex,FreddieMac15yr,distance_public_school_arts_center_km,MSSR_2.0,ListDate_dt_month,HSSR_1.0,CloseDate_dt_month,qcut_CloseDate_dt_month
228,0.0,3.8667,21.92,66.3,15.0,11.5,75,167.5460189,3.32,3.370742842,1.0,9,1.0,11,0
229,1.0,5.0643,10.74,68.0,7.1,11.5,73,168.7131123,3.68,8.9036578012,0.0,7,1.0,9,0
230,0.0,4.954,59.08,67.1,15.2,13.5,49,168.5979178,3.14,1.3814569056,0.0,4,0.0,7,0
231,1.0,5.66,81.68,67.1,10.5,9.0,91,168.5979178,3.14,0.2355219215,0.0,4,1.0,6,0
232,0.0,4.9799,35.4,69.6,14.8,13.5,56,163.3624446,4.22,1.4667877294,0.0,2,0.0,3,0
233,0.0,5.414,83.82,67.7,15.2,13.5,56,175.0512181,2.69,1.4667877294,0.0,10,0.0,11,0
234,0.0,4.1313,5.33,69.3,13.2,11.1,114,167.1401414,4.33,11.3171204132,0.0,3,0.0,10,0
235,1.0,3.8066,28.15,67.2,15.5,11.5,73,171.19616330000005,3.03,8.7864533444,0.0,5,1.0,6,0
236,0.0,3.8951,65.15,78.8,13.0,14.6,80,193.6113816,3.19,8.0736105107,1.0,11,1.0,12,0
237,0.0,3.9464,66.8,78.8,13.0,14.6,72,194.1442297,3.21,9.6668012337,1.0,10,1.0,10,0
238,0.0,4.751,17.33,66.6,13.2,11.1,63,166.02525580000002,3.66,11.290725031300001,0.0,10,0.0,10,0
239,1.0,3.7737,74.75,69.4,15.5,11.5,63,175.2482939,2.7,8.3487940325,0.0,1,1.0,4,0
240,0.0,4.8473,24.19,66.1,14.8,13.5,49,165.7220839,3.31,1.3814569056,0.0,11,0.0,11,0
241,0.0,4.6605,93.47,80.1,13.0,14.6,72,188.1609222,3.48,8.7489821277,1.0,1,1.0,1,0
242,0.0,4.6605,93.47,80.1,13.0,14.6,73,188.1609222,3.48,8.7411404254,1.0,1,1.0,1,0
243,1.0,5.2131,9.04,68.9,10.0,11.9,72,170.1945226,4.28,8.8738600424,0.0,5,1.0,6,0
244,0.0,4.0916,82.19,79.0,13.0,14.6,71,195.8744368,3.24,8.8343065373,1.0,7,1.0,7,0
245,0.0,4.6592,18.57,67.1,13.2,11.1,110,166.7851862,3.81,11.3532692927,0.0,9,0.0,9,0
246,0.0,6.029,82.96,68.5,15.2,13.5,49,174.7804831,2.66,1.3814569056,0.0,12,0.0,12,0
247,0.0,4.8502,48.55,66.8,13.2,11.9,62,165.25843500000005,3.68,1.447576814,0.0,11,0.0,7,0
248,1.0,5.2939,11.71,69.6,7.1,11.5,74,163.3624446,4.22,8.0245795003,0.0,2,1.0,8,0
249,1.0,3.7737,74.75,69.4,15.5,11.5,80,175.2482939,2.7,9.3707218115,0.0,1,1.0,2,0
250,0.0,4.2802,67.7,66.3,12.6,11.5,39,164.31463390000005,3.16,2.020433109,1.0,2,0.0,8,0
251,0.0,6.1204,74.38,79.3,13.9,12.4,61,195.9526553,3.27,1.4338902566999998,0.0,6,0.0,6,0
252,0.0,6.4562,85.87,80.3,13.9,12.4,58,190.6250739,3.36,1.4167610558,0.0,3,0.0,4,0
253,1.0,5.5793,12.7,67.1,10.0,11.9,70,166.7851862,3.81,9.7452681189,0.0,9,1.0,10,0
254,1.0,4.7162,11.18,69.4,10.0,11.9,42,165.8540725,4.44,7.561305330700001,0.0,1,1.0,3,0
255,1.0,4.1623,35.03,66.2,11.7,9.0,66,166.74153180000005,3.35,1.4314306769,0.0,10,0.0,10,0
256,0.0,5.2054,73.36,67.1,15.2,13.5,49,173.0314193,2.95,1.3814569056,0.0,6,0.0,8,0
257,0.0,5.1816,17.49,66.3,14.8,13.5,49,167.5460189,3.32,1.3814569056,0.0,9,0.0,10,0
258,0.0,6.1204,74.38,79.3,13.9,12.4,65,195.9526553,3.27,1.5645909404,0.0,6,0.0,6,0
259,0.0,4.6756,64.19,68.0,13.2,11.9,65,169.4708133,4.04,1.5645909404,0.0,7,0.0,9,0
260,0.0,6.029,82.96,68.5,15.2,13.5,65,174.7804831,2.66,1.5645909404,0.0,12,0.0,3,0
261,0.0,5.414,83.82,67.7,15.2,13.5,65,175.0512181,2.69,1.5645909404,0.0,10,0.0,10,0
262,0.0,4.9707,67.1,67.2,15.2,13.5,65,171.19616330000005,3.03,1.5645909404,0.0,5,0.0,5,0
263,0.0,4.7427,62.11,67.1,13.2,11.9,65,166.7851862,3.81,1.5645909404,0.0,9,0.0,9,0
264,0.0,6.9259,86.87,78.8,15.2,13.5,65,188.6493901,3.3,1.5645909404,0.0,11,0.0,12,0
265,0.0,5.414,83.82,67.7,15.2,13.5,65,175.0512181,2.69,1.5645909404,0.0,10,0.0,4,0
266,0.0,4.877,50.95,70.1,13.2,11.9,65,168.7854764,4.42,1.5645909404,0.0,4,0.0,4,0
267,0.0,4.6756,64.19,68.0,13.2,11.9,65,169.4708133,4.04,1.5645909404,0.0,7,0.0,8,0
268,0.0,6.6201,87.37,79.8,13.9,12.4,65,188.9390719,3.35,1.5645909404,0.0,2,0.0,8,0
269,0.0,6.029,82.96,68.5,15.2,13.5,65,174.7804831,2.66,1.5645909404,0.0,12,0.0,1,0
270,0.0,5.2054,73.36,67.1,15.2,13.5,65,173.0314193,2.95,1.5645909404,0.0,6,0.0,6,0
271,0.0,4.9827,19.81,68.0,14.8,13.5,65,168.89499540000003,3.69,1.5645909404,0.0,6,0.0,7,0
272,0.0,6.8087,82.89,72.6,15.2,13.5,65,185.6306252,2.72,1.5645909404,0.0,5,0.0,5,0
273,0.0,7.1052,85.56,75.5,15.2,13.5,65,187.9588779,3.17,1.5645909404,0.0,6,0.0,7,0
274,0.0,4.4684,28.26,68.6,15.0,11.5,49,163.3011429,4.09,2.080338821,1.0,1,1.0,2,0
275,0.0,4.7987,51.51,69.4,13.2,11.9,50,166.0036383,4.37,1.2981691473,0.0,2,0.0,3,0
276,0.0,5.0245,34.53,66.1,15.2,13.5,50,164.0254855,3.2,1.2981691473,0.0,1,0.0,5,0
277,0.0,6.2814,84.67,80.4,13.9,12.4,50,192.8245948,3.39,1.2981691473,0.0,4,0.0,7,0
278,0.0,6.5764,87.63,80.1,13.9,12.4,50,188.1609222,3.48,1.2981691473,0.0,1,0.0,4,0
279,0.0,5.0245,34.53,66.1,15.2,13.5,50,164.0254855,3.2,1.2981691473,0.0,1,0.0,5,0
280,0.0,5.9786,67.28,79.0,13.9,12.4,50,195.8744368,3.24,1.2981691473,0.0,7,0.0,8,0
281,0.0,6.0848,81.44,79.6,13.9,12.4,50,194.8306605,3.29,1.2981691473,0.0,5,0.0,6,0
282,0.0,6.0004,61.4,78.7,13.9,12.4,50,195.0863121,3.25,1.2981691473,0.0,8,0.0,11,0
283,0.0,6.6110000000000015,82.28,71.5,15.2,13.5,50,182.5429545,2.66,1.2981691473,0.0,4,0.0,4,0
284,0.0,6.8058,86.27,80.5,15.2,13.5,50,188.1721628,3.48,1.2981691473,0.0,12,0.0,12,0
285,0.0,6.8087,82.89,72.6,15.2,13.5,50,185.6306252,2.72,1.2981691473,0.0,5,0.0,5,0
286,0.0,6.1204,74.38,79.3,13.9,12.4,50,195.9526553,3.27,1.2981691473,0.0,6,0.0,6,0
287,0.0,4.6756,64.19,68.0,13.2,11.9,50,169.4708133,4.04,1.2981691473,0.0,7,0.0,8,0
288,0.0,5.1816,17.49,66.3,14.8,13.5,50,167.5460189,3.32,1.2981691473,0.0,9,0.0,9,0
289,0.0,5.0895,57.89,68.9,13.2,11.9,50,170.1945226,4.28,1.2981691473,0.0,5,0.0,8,0
290,0.0,7.3358,87.56,77.3,15.2,13.5,50,189.27894,3.43,1.2981691473,0.0,7,0.0,7,0
291,0.0,6.5764,87.63,80.1,13.9,12.4,50,188.1609222,3.48,1.2981691473,0.0,1,0.0,6,0
292,0.0,6.0848,81.44,79.6,13.9,12.4,50,194.8306605,3.29,1.2981691473,0.0,5,0.0,5,0
293,0.0,7.1052,85.56,75.5,15.2,13.5,50,187.9588779,3.17,1.2981691473,0.0,6,0.0,6,0
294,0.0,7.3358,87.56,77.3,15.2,13.5,50,189.27894,3.43,1.2981691473,0.0,7,0.0,8,0
295,0.0,5.0895,57.89,68.9,13.2,11.9,50,170.1945226,4.28,1.2981691473,0.0,5,0.0,6,0
296,0.0,4.6133,12.6,68.0,13.2,11.1,59,169.4708133,4.04,10.9463882529,0.0,7,0.0,8,0
297,0.0,4.9008,81.83,67.6,9.6,10.6,115,174.6158156,2.86,2.198239382,0.0,8,0.0,8,0
298,0.0,7.2459,74.17,75.5,9.6,10.6,115,187.9588779,3.17,2.198239382,0.0,6,0.0,6,0
299,0.0,4.8913,50.39,68.9,10.0,10.7,115,170.1945226,4.28,2.198239382,1.0,5,1.0,6,0
300,0.0,4.8913,45.66,69.4,10.0,10.7,115,166.0036383,4.37,2.198239382,1.0,2,1.0,5,0
301,0.0,4.8913,64.5,66.6,10.0,10.7,115,166.02525580000002,3.66,2.198239382,1.0,10,1.0,12,0
302,0.0,7.6646,77.64,78.1,9.6,10.6,115,189.236479,3.27,2.198239382,0.0,10,0.0,12,0
303,0.0,6.8551,71.43,72.6,9.6,10.6,115,185.6306252,2.72,2.198239382,0.0,5,0.0,5,0
304,0.0,4.8913,39.3,69.4,10.0,10.7,115,165.8540725,4.44,2.198239382,1.0,1,1.0,1,0
305,0.0,4.9789,32.61,66.3,11.2,10.6,115,167.5460189,3.32,2.198239382,0.0,9,0.0,3,0
306,0.0,4.7993,43.7,68.0,11.2,10.6,115,168.7131123,3.68,2.198239382,0.0,7,0.0,8,0
307,0.0,7.6067,74.47,77.3,9.6,10.6,115,189.27894,3.43,2.198239382,0.0,7,0.0,7,0
308,0.0,5.1027,59.61,68.7,10.0,10.7,115,170.4751925,4.18,2.198239382,1.0,6,1.0,5,0
309,0.0,7.6044,75.8,79.3,9.6,10.6,115,189.5440738,3.52,2.198239382,0.0,9,0.0,12,0
310,0.0,4.7993,43.7,68.0,11.2,10.6,115,168.7131123,3.68,2.198239382,0.0,7,0.0,12,0
311,0.0,6.4943,77.12,71.2,9.6,10.6,115,179.37516409999995,2.76,2.198239382,0.0,3,0.0,3,0
312,1.0,5.2219,12.09,68.0,10.0,11.9,81,169.4708133,4.04,9.3733698036,0.0,7,1.0,8,0
313,1.0,5.2044,10.58,68.7,10.0,11.9,81,170.4751925,4.18,9.3733698036,0.0,6,1.0,8,0
314,1.0,4.2872,50.27,66.3,11.7,9.0,71,164.6735404,3.25,2.4844249684,0.0,12,0.0,2,0
315,0.0,4.1778,90.17,75.5,12.8,14.7,75,187.9588779,3.17,10.0603112326,1.0,6,1.0,6,0
316,0.0,5.2589999999999995,15.75,69.5,12.8,14.7,76,166.5574036,4.06,10.105225344099999,1.0,4,0.0,4,0
317,1.0,3.8521,21.68,67.0,15.5,11.5,70,165.9509441,3.2,10.2818430224,0.0,3,1.0,5,0
318,0.0,5.5793,12.7,67.1,13.0,10.6,82,166.7851862,3.81,9.9402388573,0.0,9,1.0,9,0
319,0.0,6.2622,69.65,67.1,9.6,12.3,118,168.5979178,3.14,1.2099610079,1.0,4,0.0,5,0
320,0.0,7.0413,89.22,67.9,9.6,12.3,118,174.9641855,2.66,1.2099610079,1.0,11,0.0,11,0
321,0.0,8.7236,89.27,72.6,9.6,12.3,118,185.6306252,2.72,1.2099610079,1.0,5,0.0,9,0
322,0.0,6.3308,86.34,67.6,9.6,12.3,118,174.6158156,2.86,1.2099610079,1.0,8,0.0,9,0
323,0.0,6.1568,78.64,67.1,9.6,12.3,118,173.0314193,2.95,1.2099610079,1.0,6,0.0,6,0
324,0.0,6.0835,60.9,67.0,9.6,12.3,118,165.9509441,3.2,1.2099610079,1.0,3,0.0,4,0
325,0.0,6.2622,69.65,67.1,9.6,12.3,118,168.5979178,3.14,1.2099610079,1.0,4,0.0,4,0
326,1.0,7.6173,94.9,79.8,10.7,10.7,163,188.9390719,3.35,3.4993317182,0.0,2,0.0,9,0
327,1.0,6.4953,42.31,67.1,10.0,12.0,112,166.7851862,3.81,0.8212401867,0.0,9,1.0,10,0
328,0.0,2.6489999999999996,61.31,67.1,13.7,10.7,105,173.0314193,2.95,10.3956767321,0.0,6,1.0,7,0
329,1.0,4.6605,93.47,80.1,12.5,13.4,33,188.1609222,3.48,8.700629262,0.0,1,1.0,1,0
330,0.0,3.4656,97.35,80.3,10.5,10.4,123,190.6250739,3.36,10.6731750535,0.0,3,1.0,3,0
331,0.0,7.5727,95.72,80.3,10.7,13.6,115,190.6250739,3.36,0.469796763,0.0,3,0.0,4,0
332,1.0,6.8822,54.28,78.8,10.7,10.7,117,194.1442297,3.21,1.3569425194999998,0.0,10,0.0,10,0
333,1.0,5.0526,22.08,68.0,10.3,7.4,85,169.4708133,4.04,2.1301660839,0.0,7,0.0,10,0
334,0.0,3.7088,34.26,66.1,12.6,10.7,108,165.7220839,3.31,10.404435898200001,0.0,11,1.0,12,0
335,0.0,7.0515,96.97,75.5,9.6,12.3,115,187.9588779,3.17,0.469796763,1.0,6,0.0,7,0
336,0.0,6.5042,88.4,67.7,9.6,12.3,109,174.8671796,2.8,0.9168558657,1.0,9,0.0,12,0
337,0.0,7.4265,82.39,79.3,10.7,13.6,109,195.9526553,3.27,0.9168558657,0.0,6,0.0,6,0
338,0.0,9.7677,91.04,77.3,9.6,12.3,109,189.27894,3.43,0.9168558657,1.0,7,0.0,7,0
339,1.0,7.1434,97.79,78.1,12.6,14.5,79,189.236479,3.27,4.5659700282,0.0,10,0.0,10,0
340,0.0,4.7516,10.44,67.0,12.8,14.7,74,168.14317490000005,3.46,10.1650817136,1.0,8,0.0,12,0
341,0.0,9.6928,92.99,78.1,9.6,12.3,109,189.236479,3.27,0.9050370586,1.0,10,0.0,10,0
342,0.0,8.0419,87.8,79.6,10.7,13.6,109,194.8306605,3.29,0.9050370586,0.0,5,0.0,6,0
343,0.0,9.902999999999999,91.43,78.5,9.6,12.3,109,189.6382211,3.49,0.9050370586,1.0,8,0.0,9,0
344,0.0,7.7523,88.89,71.2,9.6,12.3,109,179.37516409999995,2.76,0.9050370586,1.0,3,0.0,4,0
345,0.0,6.436,77.1,78.7,15.1,13.9,78,195.0863121,3.25,5.225196571600001,1.0,8,0.0,8,0
346,0.0,4.6133,12.6,68.0,13.2,11.1,109,169.4708133,4.04,11.303363164,0.0,7,0.0,8,0
347,0.0,4.0062,77.41,78.7,13.0,14.6,56,195.0863121,3.25,10.520043195700001,1.0,8,1.0,8,0
348,0.0,3.9247,2.47,69.4,13.2,11.1,48,166.0036383,4.37,10.5866516636,0.0,2,0.0,3,0
349,1.0,8.2213,71.42,79.0,10.7,10.7,162,194.4612831,3.31,3.4280187146,0.0,9,0.0,9,0
350,1.0,8.2926,76.42,78.7,10.7,10.7,162,195.0863121,3.25,3.4280187146,0.0,8,0.0,10,0
351,1.0,8.2213,71.42,79.0,10.7,10.7,162,194.4612831,3.31,3.4280187146,0.0,9,0.0,10,0
352,1.0,8.3333,82.13,79.0,10.7,10.7,162,195.8744368,3.24,3.4280187146,0.0,7,0.0,7,0
353,1.0,8.1413,94.59,79.6,10.7,10.7,162,194.8306605,3.29,3.4280187146,0.0,5,0.0,6,0
354,1.0,8.0379,89.23,79.3,10.7,10.7,162,195.9526553,3.27,3.4280187146,0.0,6,0.0,7,0
355,0.0,4.7346,56.09,67.0,9.6,10.6,116,165.9509441,3.2,2.0496724715,0.0,3,0.0,6,0
356,0.0,5.1027,59.61,68.7,10.0,10.7,116,170.4751925,4.18,2.0496724715,1.0,6,1.0,6,0
357,0.0,7.8773,76.88,78.5,9.6,10.6,116,189.6382211,3.49,2.0496724715,0.0,8,0.0,8,0
358,0.0,6.8551,71.43,72.6,9.6,10.6,105,185.6306252,2.72,1.9001254847,0.0,5,0.0,5,0
359,0.0,4.9789,32.61,66.3,11.2,10.6,105,167.5460189,3.32,1.9001254847,0.0,9,0.0,5,0
360,0.0,4.9008,80.41,66.9,9.6,10.6,105,174.1138544,2.85,1.9001254847,0.0,7,0.0,7,0
361,0.0,6.4943,77.12,71.2,9.6,10.6,105,179.37516409999995,2.76,1.9001254847,0.0,3,0.0,7,0
362,0.0,7.6044,75.8,79.3,9.6,10.6,105,189.5440738,3.52,1.9001254847,0.0,9,0.0,12,0
363,0.0,4.7087,46.71,68.0,11.2,10.6,105,168.89499540000003,3.69,1.9001254847,0.0,6,0.0,9,0
364,0.0,4.7087,46.71,68.0,11.2,10.6,105,168.89499540000003,3.69,1.9001254847,0.0,6,0.0,7,0
365,0.0,7.6044,75.8,79.3,9.6,10.6,96,189.5440738,3.52,1.8202048146,0.0,9,0.0,9,0
366,0.0,4.8898,35.59,67.0,11.2,10.6,96,168.14317490000005,3.46,1.8202048146,0.0,8,0.0,8,0
367,0.0,4.8707,76.64,67.1,9.6,10.6,96,173.0314193,2.95,1.8202048146,0.0,6,0.0,10,0
368,0.0,4.8913,64.5,66.6,10.0,10.7,96,166.02525580000002,3.66,1.8202048146,1.0,10,1.0,6,0
369,0.0,6.825,75.86,71.5,9.6,10.6,96,182.5429545,2.66,1.8202048146,0.0,4,0.0,6,0
370,0.0,4.8007,65.28,67.1,10.0,10.7,96,166.7851862,3.81,1.8202048146,1.0,9,1.0,11,0
371,0.0,4.8007,65.28,67.1,10.0,10.7,96,166.7851862,3.81,1.8202048146,1.0,9,1.0,9,0
372,0.0,6.3139,79.36,70.5,9.6,10.6,96,176.82254369999995,2.77,1.8202048146,0.0,2,0.0,2,0
373,0.0,6.4943,77.12,71.2,9.6,10.6,96,179.37516409999995,2.76,1.8202048146,0.0,3,0.0,5,0
374,0.0,6.8551,71.43,72.6,9.6,10.6,96,185.6306252,2.72,1.8202048146,0.0,5,0.0,7,0
375,0.0,4.8309,49.91,68.7,11.2,10.6,96,168.16883080000005,3.82,1.8202048146,0.0,5,0.0,12,0
376,0.0,4.8913,50.39,68.9,10.0,10.7,96,170.1945226,4.28,1.8202048146,1.0,5,1.0,7,0
377,0.0,6.8551,71.43,72.6,9.6,10.6,96,185.6306252,2.72,1.8202048146,0.0,5,0.0,8,0
378,0.0,5.1112,87.16,67.7,9.6,10.6,96,174.8671796,2.8,1.8202048146,0.0,9,0.0,3,0
379,0.0,4.8611,56.96,68.6,10.0,10.7,96,164.18939319999996,4.06,1.8202048146,1.0,12,1.0,12,0
380,0.0,4.9789,32.61,66.3,11.2,10.6,96,167.5460189,3.32,1.8202048146,0.0,9,0.0,10,0
381,1.0,5.6665,13.12,66.6,10.0,11.9,62,166.02525580000002,3.66,8.572320810599999,0.0,10,1.0,3,0
382,0.0,10.0815,32.05,68.9,12.6,6.7,126,170.1945226,4.28,3.5414482142000003,1.0,5,0.0,5,0
383,0.0,8.612,92.19,80.4,10.7,13.6,118,192.8245948,3.39,1.203044429,0.0,4,0.0,4,0
384,1.0,7.1802,97.06,78.5,12.6,14.5,78,189.6382211,3.49,4.5698518999,0.0,8,0.0,9,0
385,0.0,4.828,36.71,66.1,11.2,10.6,93,165.7220839,3.31,1.8073618065,0.0,11,0.0,11,0
386,0.0,4.498,94.59,80.3,13.0,14.6,60,190.6250739,3.36,7.9416484635,1.0,3,1.0,3,0
387,0.0,4.6605,93.47,80.1,13.0,14.6,70,188.1609222,3.48,9.2166519064,1.0,1,1.0,2,0
388,1.0,6.7506,95.87,75.5,12.6,14.5,103,187.9588779,3.17,5.0480374651,0.0,6,0.0,6,0
389,0.0,5.5622,82.73,68.5,9.6,10.6,93,174.7804831,2.66,1.8073618065,0.0,12,0.0,12,0
390,0.0,3.7652,42.11,67.6,12.8,14.7,79,174.6158156,2.86,9.9519349653,1.0,8,1.0,12,0
391,1.0,6.9592,40.75,69.4,10.0,12.0,112,165.8540725,4.44,0.5693340708,0.0,1,1.0,3,0
392,1.0,4.4291,92.41,67.7,10.5,9.0,79,174.8671796,2.8,1.1257835924,0.0,9,1.0,9,0
393,1.0,7.1802,97.06,78.5,12.6,14.5,70,189.6382211,3.49,4.5895952189,0.0,8,0.0,12,0
394,0.0,4.9008,81.83,67.6,9.6,10.6,93,174.6158156,2.86,1.8069265587,0.0,8,0.0,9,0
395,1.0,5.7367,13.2,66.8,10.0,11.9,72,165.25843500000005,3.68,10.242609696699999,0.0,11,1.0,3,0
396,1.0,8.0379,89.23,79.3,10.7,10.7,167,195.9526553,3.27,3.4494313299,0.0,6,0.0,8,0
397,1.0,7.8239,96.18,80.4,10.7,10.7,167,192.8245948,3.39,3.4494313299,0.0,4,0.0,5,0
398,1.0,8.2926,76.42,78.7,10.7,10.7,167,195.0863121,3.25,3.4494313299,0.0,8,0.0,8,0
399,1.0,8.2213,71.42,79.0,10.7,10.7,167,194.4612831,3.31,3.4494313299,0.0,9,0.0,9,0
400,1.0,7.8239,96.18,80.4,10.7,10.7,167,192.8245948,3.39,3.4494313299,0.0,4,0.0,4,0
401,1.0,8.3231,66.31,78.8,10.7,10.7,167,194.1442297,3.21,3.4494313299,0.0,10,0.0,10,0
402,1.0,8.3231,66.31,78.8,10.7,10.7,167,194.1442297,3.21,3.4494313299,0.0,10,0.0,11,0
403,1.0,8.3231,66.31,78.8,10.7,10.7,167,194.1442297,3.21,3.4494313299,0.0,10,0.0,10,0
404,1.0,8.3333,82.13,79.0,10.7,10.7,167,195.8744368,3.24,3.4494313299,0.0,7,0.0,8,0
405,1.0,5.6665,13.12,66.6,10.0,11.9,68,166.02525580000002,3.66,9.256473859,0.0,10,1.0,12,0
406,0.0,6.0835,60.9,67.0,9.6,12.3,118,165.9509441,3.2,1.2012565729,1.0,3,0.0,3,0
407,0.0,7.4265,82.39,79.3,10.7,13.6,110,195.9526553,3.27,1.0134001944,0.0,6,0.0,6,0
408,0.0,3.8837,31.08,67.5,12.6,9.7,98,167.9615905,3.91,3.0679154172000005,0.0,8,0.0,8,0
409,0.0,6.825,75.86,71.5,9.6,10.6,118,182.5429545,2.66,2.1762896194,0.0,4,0.0,5,0
410,0.0,4.8309,56.6,69.5,11.2,10.6,118,164.60666940000004,4.08,2.1762896194,0.0,3,0.0,5,0
411,0.0,3.2809,51.38,78.8,10.5,16.5,107,194.1442297,3.21,11.340771542799999,0.0,10,1.0,11,0
412,1.0,4.8344,10.16,69.3,10.3,7.4,79,167.1401414,4.33,1.1269450906999998,0.0,3,0.0,6,0
413,0.0,5.66,81.68,67.1,9.6,12.3,109,168.5979178,3.14,0.4461370089,1.0,4,0.0,5,0
414,1.0,6.7506,95.87,75.5,12.6,14.5,79,187.9588779,3.17,4.586960926600001,0.0,6,0.0,7,0
415,1.0,6.3357,58.01,78.8,10.7,10.7,138,193.6113816,3.19,2.8678846894,0.0,11,0.0,12,0
416,1.0,3.7222,76.94,70.5,15.5,11.5,72,176.82254369999995,2.77,10.2948204491,0.0,2,1.0,3,0
417,0.0,6.7976,50.88,78.8,10.7,13.6,110,193.6113816,3.19,1.013804997,0.0,11,0.0,11,0
418,1.0,6.0954,94.29,69.4,12.6,14.5,97,175.2482939,2.7,4.8342839994,0.0,1,0.0,3,0
419,0.0,9.4866,89.88,75.5,9.6,12.3,110,187.9588779,3.17,1.013804997,1.0,6,0.0,8,0
420,1.0,3.991,14.95,66.1,7.1,11.5,65,165.7220839,3.31,7.9350108958,0.0,11,1.0,1,0
421,0.0,2.5577,84.52,71.2,13.7,12.3,62,179.37516409999995,2.76,11.2524295985,0.0,3,1.0,4,0
422,0.0,4.649,9.01,69.4,12.6,9.7,47,166.0036383,4.37,2.0869670352000003,0.0,2,0.0,4,0
423,1.0,7.1434,97.79,78.1,12.6,14.5,94,189.236479,3.27,4.740982685,0.0,10,0.0,11,0
424,0.0,4.0087,90.78,67.9,15.2,15.0,64,174.9641855,2.66,4.8062282508,0.0,11,0.0,12,0
425,0.0,4.7662,98.03,79.3,12.6,11.5,97,189.5440738,3.52,3.1234874265,1.0,9,0.0,10,0
426,0.0,7.0343,96.93,80.1,15.1,13.9,86,188.1609222,3.48,4.5960896112,1.0,1,0.0,1,0
427,1.0,6.7506,95.87,75.5,12.6,14.5,80,187.9588779,3.17,4.6028420775,0.0,6,0.0,9,0
428,0.0,7.7547,78.32,78.8,9.6,10.6,108,188.6493901,3.3,1.9450102538,0.0,11,0.0,1,0
429,0.0,7.6646,77.64,78.1,9.6,10.6,108,189.236479,3.27,1.9450102538,0.0,10,0.0,10,0
430,0.0,7.8773,76.88,78.5,9.6,10.6,108,189.6382211,3.49,1.9450102538,0.0,8,0.0,8,0
431,0.0,7.6067,74.47,77.3,9.6,10.6,108,189.27894,3.43,1.9450102538,0.0,7,0.0,8,0
432,0.0,4.7232,63.59,67.1,9.6,10.6,108,168.5979178,3.14,1.9450102538,0.0,4,0.0,7,0
433,0.0,9.7677,91.04,77.3,9.6,12.3,118,189.27894,3.43,1.200764927,1.0,7,0.0,7,0
434,1.0,6.5624,62.66,66.1,12.6,14.5,71,164.0254855,3.2,4.5969920542,0.0,1,0.0,11,0
435,0.0,3.5006,11.6,68.7,14.8,15.0,55,168.16883080000005,3.82,5.3729778985,0.0,5,0.0,8,0
436,1.0,6.5518,94.86,72.6,12.6,14.5,80,185.6306252,2.72,4.6080687325,0.0,5,0.0,5,0
437,1.0,5.1633,15.51,68.7,7.1,11.5,62,168.16883080000005,3.82,8.5567998214,0.0,5,1.0,9,0
438,0.0,7.7716,95.79,71.5,12.6,11.5,126,182.5429545,2.66,3.4709368974,1.0,4,0.0,5,0
439,0.0,8.0729,97.39,75.5,12.6,11.5,126,187.9588779,3.17,3.4709368974,1.0,6,0.0,1,0
440,0.0,4.5215,7.98,68.7,13.2,11.1,114,170.4751925,4.18,11.2336209384,0.0,6,0.0,7,0
441,0.0,4.8913,49.1,70.1,10.0,10.7,92,168.7854764,4.42,1.7866889581,1.0,4,1.0,5,0
442,0.0,4.7993,43.7,68.0,11.2,10.6,92,168.7131123,3.68,1.7866889581,0.0,7,0.0,10,0
443,0.0,4.9008,81.83,67.6,9.6,10.6,92,174.6158156,2.86,1.7866889581,0.0,8,0.0,8,0
444,1.0,7.8239,96.18,80.4,10.7,10.7,159,192.8245948,3.39,3.3845820519,0.0,4,0.0,4,0
445,1.0,8.0379,89.23,79.3,10.7,10.7,159,195.9526553,3.27,3.3845820519,0.0,6,0.0,9,0
446,1.0,8.1413,94.59,79.6,10.7,10.7,159,194.8306605,3.29,3.3845820519,0.0,5,0.0,5,0
447,1.0,6.434,93.97,71.5,12.6,14.5,80,182.5429545,2.66,4.6021496484,0.0,4,0.0,4,0
448,0.0,4.1313,5.33,69.3,13.2,11.1,113,167.1401414,4.33,11.236227677999999,0.0,3,0.0,4,0
449,0.0,4.8611,56.96,68.6,10.0,10.7,92,164.18939319999996,4.06,1.7838621637,1.0,12,1.0,5,0
450,0.0,4.8913,49.1,70.1,10.0,10.7,92,168.7854764,4.42,1.7838621637,1.0,4,1.0,5,0
451,0.0,3.9827,21.37,66.3,12.8,14.7,74,164.31463390000005,3.16,10.1137698925,1.0,2,1.0,2,0
452,0.0,5.787000000000001,77.62,66.3,12.6,11.5,127,164.31463390000005,3.16,3.4764405967000003,1.0,2,0.0,4,0
453,0.0,5.7845,51.56,66.1,9.6,12.3,112,164.0254855,3.2,0.8908778682999999,1.0,1,0.0,1,0
454,1.0,3.7823,52.74,67.7,15.5,11.5,71,174.8671796,2.8,8.7786634678,0.0,9,1.0,11,0
455,0.0,6.2622,69.65,67.1,9.6,12.3,113,168.5979178,3.14,0.8923309035,1.0,4,0.0,5,0
456,0.0,6.3308,86.34,67.6,9.6,12.3,118,174.6158156,2.86,1.2027031255,1.0,8,0.0,9,0
