,Bedrooms,distance_public_school_mid_km,distance_public_school_elem_km,distance_public_school_edu_campus_km,distance_metro_station_km,distance_metro_bus_km,distance_grocery_km,distance_cap_gain_school_km,count_metro_bus_km,AvgFamilyIncAdj_2010_14,mimi,FreddieMac15yr,PriceIndex,zip_20007,BathsHalf,PctOfHomesDecreasingInValues,MedianValuePerSqft,SaleCount,TaxTotalLivingArea,BathsFull,Levels,TotalTaxes2,Fireplaces,Acres,DOMP,ListPrice2,qcut_ListPrice2
7572,3,0.9964672512,0.8896578045999999,3.3029572283,2.1732716436,0.5277279420000001,2.0216628419,2.771274058,31,52687.0,67.0,3.2,165.9509441,0.0,2.0,69.69,168.0,1,1088.0,1,1,2577.0,0,0.156,167,230000,0
7573,4,0.6498404102,0.2458105055,3.3184447733999995,0.8423548437,0.1203581886,0.472055089,2.8853305719,68,93034.0,67.1,3.81,166.7851862,0.0,1.0,46.33,327.0,2,1710.0,3,3,5936.0,4,0.05,5,789000,0
7574,2,1.0479053489,0.5910546469,6.3106176966,0.6010862274000001,0.1823810636,0.6221417150999999,2.2093776623,82,51713.0,66.9,2.85,174.1138544,0.0,2.0,29.94,173.0,3,1020.0,1,3,1964.0,0,0.055,27,249000,0
7575,3,1.2951848042,0.5459542875,6.1876484526,0.8625763740000001,0.0924544284,0.9847020762,2.5739880923,88,51713.0,79.3,3.27,195.9526553,0.0,0.0,22.54,202.0,1,1024.0,1,3,1409.0,0,0.046,4,136250,0
7576,3,1.2547832651000002,0.7787798677,1.5255740361,0.8879764854000001,0.1500396076,0.7717722185,1.5255771002,62,52687.0,77.3,3.43,189.27894,0.0,0.0,5.96,174.0,1,1040.0,2,3,1524.0,0,0.04,43,180000,0
7577,3,0.6389212555,0.3063465472,3.3461969929000004,0.815390728,0.0578857954,0.4868793089,2.8685377515,75,93034.0,67.9,2.66,174.9641855,0.0,1.0,2.09,361.0,1,1084.0,2,3,4402.0,1,0.032,15,529000,0
7578,0,2.0962406654,0.6707405936,3.1477621118,0.0589536793,0.0602148556,0.0950981489,2.3605693184,46,239797.0,67.9,2.66,174.9641855,0.0,0.0,13.26,465.0,1,310.0,1,0,0.0,0,0.0,11,170000,0
7579,1,2.0962406654,0.6707405936,3.1477621118,0.0589536793,0.0602148556,0.0950981489,2.3605693184,46,239797.0,70.5,2.77,176.82254369999995,0.0,0.0,13.63,471.0,1,523.0,1,1,1964.0,0,0.0,3,296500,0
7580,2,2.0962406654,0.6707405936,3.1477621118,0.0589536793,0.0602148556,0.0950981489,2.3605693184,46,239797.0,67.7,2.69,175.0512181,0.0,0.0,13.91,465.0,1,655.0,1,1,0.0,0,0.0,52,449900,0
7581,2,2.0962406654,0.6707405936,3.1477621118,0.0589536793,0.0602148556,0.0950981489,2.3605693184,46,239797.0,69.5,4.06,166.5574036,0.0,0.0,37.42,461.0,1,848.0,1,1,3102.0,0,0.0,39,409900,0
7582,1,2.0962406654,0.6707405936,3.1477621118,0.0589536793,0.0602148556,0.0950981489,2.3605693184,46,239797.0,79.6,3.29,194.8306605,0.0,0.0,8.83,513.0,1,507.0,1,0,2046.0,0,0.0,164,287500,0
7583,1,2.0962406654,0.6707405936,3.1477621118,0.0589536793,0.0602148556,0.0950981489,2.3605693184,46,239797.0,80.5,3.48,188.1721628,0.0,0.0,4.89,501.0,1,504.0,1,1,0.0,0,0.0,8,319900,0
7584,1,2.0962406654,0.6707405936,3.1477621118,0.0589536793,0.0602148556,0.0950981489,2.3605693184,46,239797.0,68.0,3.69,168.89499540000003,0.0,0.0,54.23,461.0,1,449.0,1,1,1786.0,0,0.0,48,285000,0
7585,3,1.5966355459,0.5846374913,3.8966415786,2.0692587105,0.2254809626000001,1.5330900022999998,3.2606469283,44,51713.0,80.5,3.48,188.1721628,0.0,1.0,5.79,194.0,2,1650.0,1,3,164.0,1,0.179,106,325000,0
7586,3,1.020600422,0.9340620575,3.3555165759,2.2350100808,0.5515153799,2.0144384489,2.8324042623000003,30,52687.0,66.3,3.25,164.6735404,0.0,1.0,75.11,170.0,2,1352.0,2,2,2464.0,0,0.116,40,229500,0
7587,3,1.2516470546,0.7715630041,1.5394207813,0.8731380811,0.1561535696,0.7557287061,1.5394237607,62,52687.0,78.8,3.21,194.1442297,0.0,0.0,27.56,200.0,1,1040.0,1,3,1436.0,0,0.038,27,220000,0
7588,2,1.1756201608,0.6163321761,6.2573912597,0.7147071999999999,0.1338462222,0.8085631626,2.3943780592,82,51713.0,69.4,4.37,166.0036383,0.0,0.0,86.4,201.0,1,800.0,1,3,1684.0,0,0.046,109,59050,0
7589,2,1.2679413477,0.5883145971,6.2345078828,0.7945982679000001,0.0777058684,0.9255987852,2.508844392,84,51713.0,80.3,3.36,190.6250739,0.0,0.0,10.28,199.0,1,800.0,1,3,1228.0,0,0.046,12,79500,0
7590,5,2.0817716151,0.318137765,3.3465888727,0.7965778729999999,0.2631842423,0.4328657452,2.1630607296,65,264688.0,78.1,3.27,189.236479,0.0,1.0,5.35,468.0,1,2596.0,3,4,9723.0,2,0.116,6,1295000,0
7591,2,1.1790520776,0.6318059346,6.2724489531,0.6994511492000001,0.1437178613,0.8016726739,2.3844335309,83,51713.0,66.1,3.31,165.7220839,0.0,0.0,73.18,176.0,2,800.0,1,3,1607.0,0,0.046,3,60000,0
7592,3,1.2730075945,0.7387149742,1.5445943855000002,0.8411688276,0.1456475089,0.7414285018000001,1.5445970563,62,52687.0,70.5,2.77,176.82254369999995,0.0,0.0,17.24,168.0,2,1040.0,1,3,1508.0,0,0.035,20,157900,0
7593,3,1.2427197886,0.7585538383,1.5727380023,0.8406585858,0.1774967262,0.7183602765,1.5727408127000002,65,52687.0,78.1,3.27,189.236479,0.0,0.0,3.24,178.0,1,1040.0,2,3,1498.0,0,0.033,15,249000,0
7594,5,1.9682197154,0.2166251943,3.1759042262,0.8627061779999999,0.1762538348,0.4314149086,1.9682231909,59,264688.0,78.7,3.25,195.0863121,0.0,1.0,21.9,489.0,1,2899.0,4,2,12792.0,2,0.096,0,2000000,0
7595,2,1.1940766512999998,0.6601559203,6.3011855515,0.6748252572,0.13231338,0.7982676298,2.3740273716,83,51713.0,80.4,3.39,192.8245948,0.0,0.0,13.24,201.0,2,800.0,2,3,1305.0,0,0.046,19,234990,0
7596,5,1.9680374557,0.2298786809,3.1818818660000003,0.8754243403,0.1752738454,0.4183101967,1.9680408712,60,264688.0,80.4,3.39,192.8245948,0.0,1.0,4.58,482.0,1,3175.0,4,4,12627.0,1,0.096,0,2195000,0
7597,2,1.197925537,0.6672763917,6.3083974844,0.6686964925,0.1255378131,0.7975729514,2.3714627527000003,83,51713.0,80.4,3.39,192.8245948,0.0,0.0,13.24,201.0,2,800.0,2,3,1324.0,0,0.046,20,234990,0
7598,3,1.0102250993000002,0.9542339762,3.3878646903,2.2696612633,0.6198611965999999,2.0526560458,2.7991838473,33,52687.0,68.0,3.69,168.89499540000003,0.0,1.0,79.82,180.0,2,1352.0,2,2,3083.0,0,0.115,7,329000,0
7599,2,1.3093098137,0.6565613761,6.3022531399,0.7481183946,0.0494157016,0.9281920863,2.495070517,84,51713.0,71.5,2.66,182.5429545,0.0,0.0,4.7,184.0,1,800.0,2,3,1476.0,0,0.049,8,192000,0
7600,2,0.6574343869,0.4296816463000001,3.482023812,0.579459246,0.1620877825,0.3595407098,2.9535140398000004,106,93034.0,67.5,3.91,167.9615905,0.0,0.0,44.15,328.0,1,1136.0,2,1,3727.0,0,0.0,4,419900,0
7601,2,0.6574343869,0.4296816463000001,3.482023812,0.579459246,0.1620877825,0.3595407098,2.9535140398000004,106,93034.0,68.9,4.28,170.1945226,0.0,0.0,45.54,330.0,1,1198.0,2,1,2996.0,0,0.0,6,425000,0
7602,3,1.2300821974,0.7200974518000001,6.36216263,0.6253316106,0.079218153,0.7973981742,2.3557018485,81,51713.0,67.7,2.69,175.0512181,0.0,0.0,17.03,176.0,1,1024.0,2,3,1618.0,0,0.07,300,169999,0
7603,3,1.2431131967,0.7372800914000001,6.3798732152,0.6128117633,0.068324247,0.80064482,2.3530934028,80,51713.0,68.9,4.28,170.1945226,0.0,0.0,84.2,197.0,2,1024.0,2,3,2313.0,0,0.091,141,109900,0
7604,3,1.2579668664,0.7355549215,6.3797294649000005,0.6230047907999999,0.0637799028,0.8183641398999999,2.3696805905,81,51713.0,78.7,3.25,195.0863121,0.0,0.0,23.79,205.0,1,1024.0,2,3,8510.0,0,0.062,7,245000,0
7605,3,1.0322694119,0.9509891138,0.4585002984000001,0.6279725963,0.1639120311,0.4802461918,1.5499076877000002,96,108639.0,67.6,2.86,174.6158156,0.0,0.0,4.58,434.0,1,1620.0,2,2,3393.0,0,0.04,34,499999,0
7606,1,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,66.3,3.16,164.31463390000005,0.0,0.0,22.33,339.0,2,622.0,1,1,2377.0,0,0.0,13,285000,0
7607,1,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,80.5,3.48,188.1721628,0.0,0.0,2.0,414.0,1,649.0,2,1,2662.0,0,0.0,63,359900,0
7608,2,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,78.1,3.27,189.236479,0.0,0.0,1.98,406.0,1,937.0,1,1,3330.0,0,0.0,35,410000,0
7609,1,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,79.3,3.52,189.5440738,0.0,0.0,2.19,400.0,1,622.0,1,1,2395.0,0,0.0,49,325000,0
7610,1,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,77.3,3.43,189.27894,0.0,0.0,1.39,388.0,1,649.0,2,1,2662.0,0,0.0,116,345000,0
7611,1,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,71.2,2.76,179.37516409999995,0.0,0.0,1.94,371.0,2,686.0,1,1,2829.0,0,0.0,5,359900,0
7612,1,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,68.0,3.69,168.89499540000003,0.0,0.0,55.14,329.0,1,622.0,1,1,2258.0,0,0.0,86,299900,0
7613,1,0.597171213,0.3623988227,3.3778272165,0.4453233197,0.1601538454,0.2416064851,3.1207828514,111,93034.0,69.3,4.33,167.1401414,0.0,0.0,44.17,328.0,1,621.0,1,1,2688.0,0,0.0,7,340000,0
7614,1,1.8428093873,0.6920616062,3.8959959221,1.3033613385,0.34087416369999995,0.4693978906,2.4516041713,70,264688.0,77.3,3.43,189.27894,0.0,0.0,5.65,457.0,1,668.0,1,1,2477.0,0,0.0,5,310000,0
7615,3,1.3199762588,0.32927391570000003,6.4143760027,1.4573405784,0.1564216789,0.5198988809,3.3404788947000004,76,264688.0,67.0,3.2,165.9509441,0.0,0.0,17.59,436.0,1,2606.0,3,4,8587.0,1,0.152,20,899950,0
7616,2,0.7713978034000001,0.4388866783,1.4990743405000002,1.391064557,0.0595838535,0.5710040469,0.771393585,56,283491.0,75.5,3.17,187.9588779,1.0,1.0,8.76,549.0,1,1360.0,2,2,6383.0,1,0.018000000000000002,23,1389000,0
7617,3,0.4272978049,0.5915197943,1.5586932046000002,1.7360711166,0.0206250241,0.5162667127,0.4272930511,61,283491.0,66.3,3.16,164.31463390000005,1.0,2.0,34.63,530.0,1,2640.0,3,4,13300.0,1,0.037000000000000005,409,2000000,0
7618,3,1.0504173881,0.574464357,6.3754658414,0.5289650127000001,0.1417642671,0.5699597541,2.1424751478,81,51713.0,69.5,4.06,166.5574036,0.0,1.0,88.47,185.0,2,1200.0,2,3,2444.0,0,0.073,64,179900,0
7619,3,1.6630470649000002,0.5170395332,3.9687749681,2.0017549459,0.17988089079999994,1.4948971876,3.3276902145,54,51713.0,66.1,3.31,165.7220839,0.0,1.0,73.18,176.0,1,1611.0,2,3,3427.0,2,0.282,0,280000,0
7620,4,1.4573173002000002,0.1918826935,6.5704191362,1.4860212103,0.0666055039,0.4973401571,3.3785966354,81,264688.0,67.1,2.95,173.0314193,0.0,1.0,14.07,439.0,1,1872.0,3,4,8494.0,1,0.179,6,1100000,0
7621,4,1.9936162125,0.4171821355,3.4401763854,0.8575142802,0.1840241893,0.3847668251,2.2339395972,67,264688.0,67.1,2.95,173.0314193,0.0,0.0,14.07,439.0,1,5861.0,4,3,20135.0,10,0.461,179,4950000,0
7622,4,1.9338586733,0.4285985378,7.1133999948,1.6232021665,0.0200926967,0.7014720262999999,3.6114103208,71,264688.0,68.0,3.69,168.89499540000003,0.0,2.0,42.17,432.0,1,2356.0,2,4,8279.0,1,0.123,9,1075000,0
7623,3,0.9621812685,0.4642224619,6.419407423099999,0.4828830509000001,0.0490133637,0.4141054348,1.9866625134,84,51713.0,69.4,4.37,166.0036383,0.0,2.0,86.4,201.0,1,1308.0,2,3,2498.0,1,0.054000000000000006,9,222527,0
7624,2,1.8535296064,0.473957122,3.6148444106,1.0597105573,0.1157135137,0.2832608985,2.3403526083,63,264688.0,80.5,3.48,188.1721628,0.0,1.0,5.88,471.0,1,1630.0,3,3,6733.0,2,0.046,18,849000,0
7625,4,1.4005515049,0.2461755432,6.5158097037000005,1.4605042405000002,0.0656253263,0.4856045165,3.3780251856,80,264688.0,79.0,3.24,195.8744368,0.0,0.0,13.36,488.0,1,1911.0,2,3,5929.0,1,0.119,21,849000,0
7626,4,0.6514872175,0.8363572624,3.1908509381,0.1923222933,0.1119999497,0.489271539,1.2111626852,87,82854.0,68.5,2.66,174.7804831,0.0,0.0,3.84,245.0,2,1819.0,2,4,3007.0,0,0.069,5,350000,0
7627,7,0.8290997062000001,0.4971156609,3.2596640732,0.8815762793,0.1014801144,0.6668073706000001,0.4971495315,110,82854.0,72.6,2.72,185.6306252,0.0,1.0,1.35,257.0,1,3796.0,4,3,0.0,1,0.174,7,729750,0
7628,2,0.7583510106999999,0.2137479436,3.3557519369,0.963798446,0.2367096376,0.5506907721000001,2.8326313951,60,93034.0,67.7,2.69,175.0512181,0.0,1.0,2.15,359.0,3,2313.0,3,3,5198.0,1,0.0,0,630000,0
7629,3,1.0574247923,0.5800273038,6.3844812665,0.5204313608,0.132544537,0.5709832122999999,2.140313791,81,51713.0,80.3,3.36,190.6250739,0.0,1.0,10.28,199.0,1,1200.0,1,3,2019.0,0,0.037000000000000005,27,235000,0
7630,6,1.9206332321,0.2877294695,3.1682346598000004,0.9535020669,0.1403585587,0.3762443144,1.9206363564,60,264688.0,66.8,3.68,165.25843500000005,0.0,1.0,32.87,435.0,1,3153.0,4,4,16562.0,2,0.201,1,1775000,0
7631,5,1.3138167673,0.3334979876,6.4180038262,1.4423820853,0.1488775953,0.5045750207999999,3.3559667205,75,264688.0,66.1,3.31,165.7220839,0.0,2.0,25.43,430.0,1,3228.0,4,4,10488.0,2,0.152,5,1349000,0
7632,2,1.6972363209,0.4845859257,4.0169939642,1.967442936,0.1851178381,1.493259125,3.3473565915,57,51713.0,68.9,4.28,170.1945226,0.0,1.0,84.2,197.0,1,1344.0,1,3,3116.0,1,0.156,73,170900,0
7633,1,0.7589523796,0.2142908486,3.3563735236000003,0.9643370933,0.23646339440000005,0.5513415183,2.8319941024,60,93034.0,67.5,3.91,167.9615905,0.0,1.0,44.15,328.0,1,992.0,1,2,2777.0,1,0.0,108,399000,0
7634,3,2.238661655,0.5745814311999999,3.2671679033,0.15868050220000002,0.1099430563,0.2853192093,2.3873438118,50,239797.0,75.5,3.17,187.9588779,0.0,0.0,8.27,479.0,1,1618.0,3,4,6800.0,1,0.067,7,1095000,0
7635,3,0.8907023520999999,0.3231147626,3.369649122,0.4616615366,0.0348382254,0.5216998419,3.0889486599,98,93034.0,77.3,3.43,189.27894,0.0,0.0,1.39,388.0,1,1741.0,2,3,3081.0,0,0.026,33,425000,0
7636,4,1.7934092056,0.4437205899,3.6317350382,0.8541973186,0.0256696046,0.4974966869,2.4418886899000003,63,264688.0,67.7,2.69,175.0512181,0.0,1.0,10.0,445.0,1,2338.0,3,4,10253.0,1,0.138,2,1350000,0
7637,3,1.6049037939,0.3052252226,3.815387989,0.6978648791,0.2153625014,0.6507394696,2.6399668982,60,239797.0,68.0,3.68,168.7131123,0.0,0.0,60.27,460.0,1,1194.0,2,2,6377.0,2,0.115,64,775000,0
7638,3,2.000609924,0.5361228065,7.2092178122,1.6175472264,0.0992850899,0.7171857372,3.7046511478,72,264688.0,68.7,3.82,168.16883080000005,0.0,0.0,41.76,432.0,2,2050.0,3,3,6649.0,1,0.135,3,800000,0
7639,4,0.0951452123,0.9556862915,1.7584049625,1.7955666266,0.0186502906,0.1937593213,0.0951370683,58,283491.0,79.6,3.29,194.8306605,1.0,0.0,10.29,596.0,1,1320.0,2,3,5315.0,1,0.032,4,925000,0
7640,3,1.9459355473,0.446073497,3.4737100276,0.6639434992000001,0.08644486859999999,0.6102870861999999,2.3582150291,60,239797.0,68.0,3.68,168.7131123,0.0,2.0,60.27,460.0,1,1926.0,2,3,6482.0,2,0.064,131,650000,0
7641,4,0.161990401,0.4155064373,7.2579519492,0.9787959534,0.1943918969,1.4819922663999998,0.1619879745,126,44289.0,68.6,4.09,163.3011429,0.0,0.0,86.58,161.0,2,1184.0,3,3,1608.0,0,0.057,30,199900,0
7642,4,1.2406341627,0.4187883065,6.3187528187,1.449386932,0.2389969846,0.5589778811,3.3167788067000004,69,264688.0,79.3,3.52,189.5440738,0.0,2.0,4.82,464.0,1,1837.0,2,4,7005.0,1,0.158,11,895000,0
7643,3,0.628569933,0.8592377970999999,3.2135583763,0.1841658909,0.1122943804,0.4672300111,1.2080919922,88,82854.0,66.1,3.31,165.7220839,0.0,0.0,58.19,230.0,1,1734.0,2,4,3619.0,0,0.094,4,449900,0
7644,2,0.9127567398,0.6643059441,4.6134520334,0.4284516383,0.1624106213,0.4857379416,3.5112611728,52,239797.0,69.3,4.33,167.1401414,0.0,0.0,26.71,456.0,2,950.0,2,3,5234.0,0,0.078,11,625000,0
7645,4,1.2896801739,0.3687625297,6.363518179400001,1.4718734916999998,0.1898770617,0.5561790898,3.3089966737,73,264688.0,67.2,3.03,171.19616330000005,0.0,0.0,14.58,438.0,1,1782.0,2,3,7743.0,1,0.138,4,797000,0
7646,3,0.7199729329000001,0.6194789589,7.1397959209,1.5698373704,0.0489032472,2.1315808488,0.7199473134000001,73,44289.0,69.6,4.22,163.3624446,0.0,1.0,87.42,159.0,2,1440.0,3,2,1867.0,0,0.076,19,275000,0
7647,1,1.1124591033,0.12939432509999998,3.3413265074000003,1.2484368639,0.0289544742,0.9797791694,0.12942761460000002,83,86159.0,70.1,4.42,168.7854764,0.0,2.0,72.14,214.0,2,1690.0,1,2,5348.0,0,0.0,657,300000,0
7648,4,1.8293967905,0.4496328117,3.6368056927,1.0430990448000002,0.0956249389,0.3040478694,2.3647897715,62,264688.0,68.9,4.28,170.1945226,0.0,1.0,24.19,437.0,2,1664.0,2,3,6470.0,1,0.062,5,939000,0
7649,7,1.9630962239,0.3303119693,3.2227584264,0.9747937489,0.1949335552,0.32335971620000004,1.9630991785,57,264688.0,67.7,2.69,175.0512181,0.0,1.0,10.0,445.0,1,3560.0,3,4,9965.0,1,0.155,9,1700000,0
7650,3,1.5087728389,0.1393911313,6.6074209015999985,1.5269074108,0.08325014809999999,0.5323957493,3.3578282244,81,264688.0,78.8,3.19,193.6113816,0.0,0.0,33.8,494.0,1,1500.0,2,3,5634.0,2,0.119,8,808000,0
7651,4,1.0517659423,0.2095201541,3.3112122102,1.1691457023,0.0771551021,0.9125319595,0.2095553349,87,86159.0,71.2,2.76,179.37516409999995,0.0,0.0,5.18,225.0,2,1400.0,2,3,2893.0,1,0.096,9,405000,0
7652,3,1.0713289697,0.5912423437,6.402296522,0.5036311858,0.1143404141,0.5733850681,2.1361073345,82,51713.0,75.5,3.17,187.9588779,0.0,1.0,1.94,188.0,1,1200.0,1,3,2019.0,0,0.0,113,235000,0
7653,5,1.9219488494,0.3266460029,3.1863469251,0.9894838882,0.1577820722,0.3420636872,1.9219517959,57,264688.0,67.1,2.95,173.0314193,0.0,1.0,14.07,439.0,1,3300.0,3,4,13576.0,1,0.155,4,1900000,0
7654,4,1.4447077754,0.2136271227,6.5786737865,1.451544563,0.0343173231,0.4610800554,3.4147510606,80,264688.0,78.8,3.3,188.6493901,0.0,1.0,5.52,470.0,1,2058.0,2,3,7268.0,1,0.179,32,875000,0
7655,4,1.3391653947,0.232213959,4.0800565083,0.5760170178,0.1613743593,0.6376278185,2.9048535868000003,56,239797.0,71.2,2.76,179.37516409999995,0.0,1.0,12.82,473.0,1,2304.0,2,3,10349.0,1,0.188,0,1100000,0
7656,1,0.6113896839999999,0.328791822,3.3369735721,0.7805502934,0.0298192037,0.4729520024,2.8853690952,77,93034.0,79.3,3.27,195.9526553,0.0,0.0,9.17,427.0,2,463.0,1,1,0.0,1,0.0,7,249900,0
7657,1,0.6113896839999999,0.328791822,3.3369735721,0.7805502934,0.0298192037,0.4729520024,2.8853690952,77,93034.0,77.3,3.43,189.27894,0.0,0.0,1.39,388.0,2,554.0,1,1,2183.0,0,0.0,34,299000,0
7658,3,1.504387822,0.14625325220000002,6.6100900188,1.5153208697999998,0.092968689,0.520430271,3.369879477,81,264688.0,78.8,3.19,193.6113816,0.0,0.0,33.8,494.0,1,1464.0,2,3,6172.0,1,0.119,6,799000,0
7659,2,0.16718015560000002,1.0540427987,1.8375287159,1.7775747633,0.1063347077,0.2242925347,0.1671755099,62,283491.0,67.0,3.2,165.9509441,1.0,1.0,29.39,530.0,1,2079.0,2,3,7175.0,1,0.027000000000000003,207,849000,0
7660,3,1.7478287443,0.5743193064,3.4572599526,1.9516729272,0.1998495479,1.6454180224,0.5742856108,72,86159.0,68.0,4.04,169.4708133,0.0,1.0,64.56,212.0,1,1968.0,1,3,4642.0,1,0.095,48,290000,0
7661,3,1.1582589794,0.4997531332,6.2514179605,1.4049273119,0.285379677,0.5615615172,3.3426307513,70,264688.0,71.2,2.76,179.37516409999995,0.0,1.0,7.78,450.0,1,1624.0,2,3,6250.0,1,0.065,15,799000,0
7662,3,0.113142966,0.964017793,1.7738275088,1.8110122526,0.01208292,0.2113333977,0.1131347133,58,283491.0,66.6,3.66,166.02525580000002,1.0,1.0,25.12,534.0,1,1280.0,2,3,6385.0,1,0.031,45,925000,0
7663,4,1.8613853583,0.5018497434,3.566953499,0.8669607072,0.0501190341,0.4465472379,2.3695688522,64,264688.0,68.9,4.28,170.1945226,0.0,1.0,24.19,437.0,1,2304.0,3,3,9502.0,1,0.086,52,1195000,0
7664,3,1.8118137158,0.4319204722,3.6528463933,1.0294680917,0.0824836477,0.3195035216,2.3825981485,61,264688.0,68.7,3.82,168.16883080000005,0.0,0.0,41.76,432.0,1,1984.0,1,3,7608.0,1,0.08,12,849000,0
7665,3,0.1458534477,0.4411833223,7.2813732675,0.9880738371,0.1888913362,1.4853830596000002,0.1458544245,127,44289.0,79.6,3.29,194.8306605,0.0,0.0,19.42,175.0,1,1360.0,3,3,1535.0,0,0.069,9,135000,0
7666,3,0.9183351407,0.6999031340999999,4.577340357,0.4270652744,0.2277200068,0.4906745485,3.4794045848,53,239797.0,69.5,4.06,166.5574036,0.0,1.0,37.42,461.0,1,1617.0,3,3,7869.0,0,0.168,16,899500,0
7667,2,0.8721166543000001,0.2976721361,3.4078610628,0.449630779,0.0236919073,0.5049226943999999,3.056820805,98,93034.0,68.5,2.66,174.7804831,0.0,1.0,1.52,365.0,2,1162.0,2,2,2805.0,1,0.0,61,432500,0
7668,5,1.8315767151,0.4650176293,3.6011062119,0.9098190341,0.0616599706,0.428005515,2.3894306257,67,264688.0,68.9,4.28,170.1945226,0.0,1.0,24.19,437.0,1,3688.0,3,3,11239.0,1,0.158,18,1300000,0
7669,5,1.6247669546,0.2660640884,3.8058857374,0.8045515335,0.2027101878,0.5553917711,2.5902834284000003,56,239797.0,67.5,3.91,167.9615905,0.0,2.0,15.4,466.0,1,2270.0,3,4,9578.0,1,0.117,7,950000,0
7670,3,0.5573582749,0.4672079361,3.3527233991000003,0.6718833942,0.1051346623,0.4945860478,2.9123489267,95,93034.0,66.2,3.35,166.74153180000005,0.0,0.0,38.48,329.0,1,1583.0,1,3,3884.0,0,0.037000000000000005,21,490000,0
7671,4,0.7557291445000001,0.3690852728,3.5870195501,0.5535599377,0.1987248755,0.4724512873,2.8417781178,106,93034.0,67.1,3.14,168.5979178,0.0,1.0,9.96,344.0,1,1530.0,3,3,3528.0,1,0.049,51,749900,0
7672,6,1.7976492255,0.4245016925,3.6855474158,1.0713385495,0.0469617233,0.2960257713,2.3925582325,55,264688.0,67.0,3.2,165.9509441,0.0,0.0,17.59,436.0,1,2938.0,3,4,11813.0,1,0.13699999999999998,12,1285000,0
7673,3,1.4397217295,0.2237748968,6.5821515505,1.4371904971,0.024724768,0.4460669186,3.429738059,80,264688.0,69.5,4.06,166.5574036,0.0,1.0,41.19,431.0,2,1981.0,1,4,6570.0,1,0.119,7,789000,0
7674,3,0.2137287926,0.8051172168999999,1.6890311000000002,1.9253325421,0.1122103334,0.323458859,0.2137212417,59,283491.0,78.8,3.3,188.6493901,1.0,1.0,8.11,575.0,3,1660.0,2,3,7806.0,0,0.057,11,1149000,0
7675,6,1.9244779169,0.4962283797,7.145948115,1.5481417780000002,0.1228599624,0.641889006,3.7121946012,73,264688.0,69.6,4.22,163.3624446,0.0,2.0,45.07,430.0,2,3792.0,3,4,10554.0,1,0.146,7,999000,0
7676,4,0.1217115987,0.96818562,1.7812309821,1.8182789493,0.016870144,0.2196663927,0.1217033117,58,283491.0,66.6,3.66,166.02525580000002,1.0,1.0,25.12,534.0,1,900.0,2,3,5222.0,0,0.03,157,695000,0
7677,7,0.7714743229000001,0.5563660997,3.2748796609,0.8213989045000001,0.1361549872,0.6059697706,0.5563983442,109,82854.0,68.9,4.28,170.1945226,0.0,1.0,72.65,239.0,1,4662.0,4,4,0.0,1,0.35700000000000004,9,765000,0
7678,3,1.9198793143,0.7500771381999999,3.444583787,2.1277497072,0.1417195896,1.8203946907,0.750044405,79,86159.0,66.8,3.68,165.25843500000005,0.0,1.0,58.47,211.0,2,1740.0,2,3,38383.0,0,0.09,50,359500,0
7679,3,0.8142037986,0.5577650052,4.7193550404,0.5309766693,0.1740985992,0.5846860012,3.5141108174,54,239797.0,78.8,3.19,193.6113816,0.0,0.0,42.93,513.0,1,1770.0,2,4,6906.0,1,0.151,3,939000,0
7680,3,0.8808916397,0.6505063575,4.6263838275,0.4603466419,0.1988155699,0.5204278232,3.5303349628,55,239797.0,69.5,4.06,166.5574036,0.0,0.0,37.42,461.0,1,1562.0,2,3,5996.0,1,0.078,8,719000,0
7681,1,0.5975248463,0.3997525738,3.3603105431,0.7398446096,0.0396223543,0.4937481403,2.8802565433,81,93034.0,70.5,2.77,176.82254369999995,0.0,0.0,1.71,369.0,1,556.0,1,1,2283.0,0,0.0,6,269900,0
7682,1,1.5320614797999998,0.3447719707,3.4670678825,1.7220259363,0.0395098432,1.4227992593,0.34473770740000004,73,86159.0,68.7,4.18,170.4751925,0.0,0.0,63.08,214.0,1,1980.0,1,3,3210.0,0,0.091,25,174900,0
7683,5,1.0604204732,0.8955258898,2.4306701685,1.4003087063,0.08190406459999999,0.5100757371,1.0604235167,56,283491.0,67.1,2.95,173.0314193,1.0,1.0,14.83,534.0,1,4157.0,5,4,10775.0,1,0.138,35,1799000,0
