RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,Turnover
66126,20002,Washington,DC,Washington,District of Columbia,43,2000-12,5.8635
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-01,6.0775
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-02,6.0699
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-03,6.0622
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-04,6.1616
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-05,6.2228
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-06,6.1081
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-07,6.261
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-08,6.2992
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-09,6.2075
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-10,6.0546
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-11,5.9246
66126,20002,Washington,DC,Washington,District of Columbia,43,2001-12,5.9552
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-01,5.8635
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-02,6.0546
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-03,6.0852
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-04,6.2304
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-05,6.2916
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-06,6.5209
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-07,6.6814
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-08,6.735
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-09,6.7885
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-10,6.949
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-11,7.3007
66126,20002,Washington,DC,Washington,District of Columbia,43,2002-12,7.4459
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-01,7.4688
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-02,7.4153
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-03,7.5453
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-04,7.767
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-05,7.8664
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-06,7.9352
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-07,8.0269
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-08,7.8587
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-09,8.0193
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-10,7.9352
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-11,7.8969
66126,20002,Washington,DC,Washington,District of Columbia,43,2003-12,7.9275
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-01,8.0804
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-02,8.241
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-03,8.6691
66126,20002,Washington,DC,Washington,District of Columbia,43,2004-04,8.822
