RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,PctTransactions
66126,20002,Washington,DC,Washington,District of Columbia,29,2009-12,21.0564
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-01,21.8609
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-02,21.9669
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-03,22.8253
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-04,21.632
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-05,19.6437
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-06,15.2077
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-07,14.4233
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-08,13.0738
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-09,6.4672
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-10,9.1244
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-11,11.8769
66126,20002,Washington,DC,Washington,District of Columbia,29,2010-12,15.5129
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-01,14.8677
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-02,14.6236
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-03,16.2273
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-04,14.101
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-05,10.964
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-06,6.7608
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-07,4.7487
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-08,9.9615
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-09,9.9207
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-10,9.3407
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-11,8.2613
66126,20002,Washington,DC,Washington,District of Columbia,29,2011-12,5.0065
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-01,3.9999
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-02,5.6098
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-03,5.6079
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-04,5.0175
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-05,5.5622
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-06,4.0419
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-07,3.4801
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-08,3.4099
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-09,1.8196
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-10,
66126,20002,Washington,DC,Washington,District of Columbia,29,2012-11,2.8169
