RegionName,City,State,Metro,CountyName,SizeRank,Month,MedianListingPrice
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2014-10,560125
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2014-11,569000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2014-12,597000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-01,572450
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-02,549000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-03,589950
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-04,550000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-05,575000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-06,554500
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-07,559000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-08,575000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-09,572450
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-10,568700
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-11,572425
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2015-12,579000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-01,549900
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-02,574000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-03,565000
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-04,594500
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-05,584900
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-06,582450
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-07,579950
Columbia Heights,Washington,DC,Washington,District of Columbia,247,2016-08,587400
Capitol Hill,Washington,DC,Washington,District of Columbia,311,2010-01,
Capitol Hill,Washington,DC,Washington,District of Columbia,311,2010-02,
Capitol Hill,Washington,DC,Washington,District of Columbia,311,2010-03,
Capitol Hill,Washington,DC,Washington,District of Columbia,311,2010-04,
Capitol Hill,Washington,DC,Washington,District of Columbia,311,2010-05,
Capitol Hill,Washington,DC,Washington,District of Columbia,311,2010-06,
