,Rank,Rank_Year,School,School URL,District,District URL,City,City URL,Zip,County,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score,Rank Change from Prior Year,SchoolDigger Star Rating
262,24,2014-15,Meridian Pcs,https://www.schooldigger.com/go/DC/schools/0001500229/school.aspx,Meridian Pcs,https://www.schooldigger.com/go/DC/district/00015/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20009,District Of Columbia,PK,8,Yes,Yes,No,No,639,48.0,13.3,100.0,59.9,0.3,1.3,36.6,0.2,0.2,1.6,39.8,-6.0,3
263,25,2014-15,Columbia Heights Ec,https://www.schooldigger.com/go/DC/schools/0003000396/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,12,Yes,No,No,No,1384,96.0,14.4,99.8,32.4,0.0,1.7,64.7,0.1,0.3,0.7,39.7,3.0,3
264,26,2014-15,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/schools/0002200236/school.aspx,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/district/00022/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,12,Yes,Yes,No,No,336,43.0,7.8,75.0,99.4,0.3,0.0,0.3,0.0,0.0,0.0,38.9,10.0,2
265,27,2014-15,Jefferson Middle School Academy,https://www.schooldigger.com/go/DC/schools/0003000453/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20024,District Of Columbia,06,8,Yes,No,No,No,277,27.0,10.2,100.0,93.5,0.4,1.8,2.9,0.0,1.1,0.4,37.3,5.0,2
266,28,2014-15,Raymond Ec,https://www.schooldigger.com/go/DC/schools/0003000033/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,PK,8,Yes,No,No,No,581,52.0,11.1,100.0,36.0,0.0,0.9,60.6,0.0,0.7,1.9,34.9,-1.0,2
267,29,2014-15,Langdon Ec,https://www.schooldigger.com/go/DC/schools/0003000044/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,8,Yes,No,No,No,340,29.0,11.7,100.0,90.9,0.0,0.3,8.2,0.0,0.3,0.3,33.8,16.0,2
268,30,2014-15,Lasalle Backus Ec,https://www.schooldigger.com/go/DC/schools/0003000042/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,349,35.0,9.9,100.0,60.7,0.0,0.0,38.4,0.0,0.6,0.3,33.0,20.0,2
269,31,2014-15,Friendship PCS Blow Pierce Middle,https://www.schooldigger.com/go/DC/schools/0000800478/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,04,8,Yes,Yes,No,No,213,7.0,30.4,100.0,98.6,0.0,0.0,1.4,0.0,0.0,0.0,32.4,,2
270,32,2014-15,Whittier Ec,https://www.schooldigger.com/go/DC/schools/0003000065/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,350,34.0,10.2,100.0,78.9,0.9,0.6,16.9,0.0,2.0,0.9,28.4,5.0,2
271,33,2014-15,Somerset Preparatory Academy Pcs,https://www.schooldigger.com/go/DC/schools/0008900462/school.aspx,Somerset Preparatory PCS,https://www.schooldigger.com/go/DC/district/00089/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,9,Yes,Yes,No,No,240,20.0,12.0,100.0,99.6,0.0,0.0,0.0,0.0,0.4,0.0,27.9,14.0,2
272,34,2014-15,McKinley Middle School,https://www.schooldigger.com/go/DC/schools/0003000470/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,No,202,,,98.5,95.5,0.0,0.0,3.5,0.0,0.5,0.5,27.7,,2
273,35,2014-15,Potomac Preparatory PCS,https://www.schooldigger.com/go/DC/schools/0006000310/school.aspx,Potomac Preparatory PCS,https://www.schooldigger.com/go/DC/district/00060/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,No,425,30.0,14.1,100.0,99.3,0.0,0.0,0.7,0.0,0.0,0.0,27.7,-11.0,2
274,36,2014-15,Kelly Miller Middle School,https://www.schooldigger.com/go/DC/schools/0003000272/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,No,546,39.0,14.0,100.0,96.5,0.0,0.2,2.7,0.0,0.4,0.2,27.7,3.0,1
275,37,2014-15,Walker Jones Ec,https://www.schooldigger.com/go/DC/schools/0003000070/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,PK,8,Yes,No,No,No,465,41.0,11.3,100.0,93.5,0.4,0.9,3.4,0.0,0.2,1.5,27.2,15.0,1
276,38,2014-15,Center City Capitol Hill Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300393/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20003,District Of Columbia,PK,8,Yes,Yes,No,No,239,14.0,17.0,98.7,98.3,0.0,0.0,0.4,0.0,0.8,0.4,27.0,-9.0,1
277,39,2014-15,Brightwood Ec,https://www.schooldigger.com/go/DC/schools/0003000112/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,No,639,57.0,11.2,100.0,26.0,0.0,0.8,71.8,0.2,0.2,1.1,26.3,1.0,1
278,40,2014-15,Center City Trinidad Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300403/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,No,236,18.0,13.1,100.0,97.9,0.0,0.0,1.7,0.0,0.4,0.0,26.2,1.0,1
279,41,2014-15,Cesar Chavez for Public Policy Parkside Middle School PCS,https://www.schooldigger.com/go/DC/schools/0000500328/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,Yes,No,No,303,23.0,13.1,100.0,96.4,0.0,0.0,3.6,0.0,0.0,0.0,25.8,1.0,1
280,42,2014-15,Friendship Pcs Tech Prep,https://www.schooldigger.com/go/DC/schools/0000800422/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,12,Yes,Yes,No,No,499,40.0,12.4,100.0,98.6,0.0,0.2,0.4,0.2,0.2,0.4,24.8,1.0,1
281,43,2014-15,Perry Street Prep Pcs,https://www.schooldigger.com/go/DC/schools/0001100225/school.aspx,Perry Street Preparatory Pcs,https://www.schooldigger.com/go/DC/district/00011/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,PK,12,Yes,Yes,No,No,619,75.0,8.2,78.5,96.6,0.3,0.3,2.3,0.2,0.3,0.0,24.5,-10.0,1
282,44,2014-15,Wheatley Ec,https://www.schooldigger.com/go/DC/schools/0003000068/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,No,No,No,463,36.0,12.8,100.0,94.6,0.0,0.0,3.2,0.0,1.7,0.4,23.9,-10.0,1
283,45,2014-15,Browne Ec,https://www.schooldigger.com/go/DC/schools/0003000152/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,No,No,No,353,35.0,10.0,100.0,96.3,0.0,0.0,2.5,0.0,0.8,0.3,22.8,10.0,1
284,46,2014-15,Sousa Middle School,https://www.schooldigger.com/go/DC/schools/0003000019/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,No,284,24.0,11.8,100.0,98.6,0.0,0.0,1.1,0.0,0.4,0.0,22.8,0.0,0
285,47,2014-15,Eliot Hine Middle School,https://www.schooldigger.com/go/DC/schools/0003000151/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,No,257,25.0,10.2,100.0,98.4,0.0,0.0,1.2,0.0,0.4,0.0,20.7,2.0,0
286,48,2014-15,Johnson John Hayden Middle School,https://www.schooldigger.com/go/DC/schools/0003000144/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,06,8,Yes,No,No,No,291,24.0,12.1,100.0,97.3,0.0,0.0,2.7,0.0,0.0,0.0,18.8,9.0,0
287,49,2014-15,Kramer Middle School,https://www.schooldigger.com/go/DC/schools/0003000143/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,06,8,Yes,No,No,No,333,28.0,11.8,100.0,98.2,0.0,0.0,0.9,0.3,0.3,0.3,18.3,10.0,0
288,50,2014-15,Hart Middle School,https://www.schooldigger.com/go/DC/schools/0003000135/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,8,Yes,No,No,No,479,44.0,10.8,100.0,98.3,0.0,0.2,1.3,0.0,0.0,0.2,17.5,8.0,0
289,1,2015-16,Washington Latin Pcs Middle School,https://www.schooldigger.com/go/DC/schools/0001900324/school.aspx,Washington Latin Pcs,https://www.schooldigger.com/go/DC/district/00019/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,05,8,No,Yes,No,nan,366,27.9,13.1,99.2,45.1,0.0,3.8,6.8,0.0,2.7,41.5,99.0,2.0,5
290,2,2015-16,Basis Dc Pcs,https://www.schooldigger.com/go/DC/schools/0008300443/school.aspx,Basis Dc Pcs,https://www.schooldigger.com/go/DC/district/00083/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20004,District Of Columbia,05,9,Yes,Yes,No,nan,510,31.5,16.1,99.4,48.2,0.8,4.7,7.3,0.2,6.5,32.4,98.6,-1.0,5
291,3,2015-16,D C Prep Edgewood Middle Campus Pcs,https://www.schooldigger.com/go/DC/schools/0004800277/school.aspx,Dc Preparatory Academy Pcs,https://www.schooldigger.com/go/DC/district/00048/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,04,8,Yes,Yes,No,nan,288,31.5,9.1,99.0,91.3,0.0,0.7,4.2,0.0,3.8,0.0,98.2,-1.0,5
292,4,2015-16,Oyster Adams Bilingual School Oyster,https://www.schooldigger.com/go/DC/schools/0003000160/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20008,District Of Columbia,PK,8,No,No,No,nan,661,57.0,11.5,99.6,7.3,0.0,2.4,61.3,0.0,3.3,25.7,95.4,0.0,5
293,5,2015-16,Deal Middle School,https://www.schooldigger.com/go/DC/schools/0003000138/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20016,District Of Columbia,06,8,No,No,No,nan,1248,85.0,14.6,99.8,31.2,0.1,5.5,13.7,0.2,6.3,43.0,82.4,1.0,5
294,6,2015-16,Kipp Dc Key Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100246/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,05,8,Yes,Yes,No,nan,334,23.5,14.2,99.1,98.2,0.3,0.0,1.2,0.0,0.3,0.0,78.7,1.0,4
295,7,2015-16,Hardy Middle School,https://www.schooldigger.com/go/DC/schools/0003000186/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20007,District Of Columbia,06,8,Yes,No,No,nan,371,29.9,12.4,99.2,64.4,0.0,8.1,14.0,0.3,2.2,11.1,75.9,5.0,4
296,8,2015-16,Center City Shaw Campus Pcs,https://www.schooldigger.com/go/DC/schools/0007300404/school.aspx,Center City Pcs,https://www.schooldigger.com/go/DC/district/00073/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,PK,8,Yes,Yes,No,nan,239,19.0,12.5,98.7,68.2,0.8,2.1,28.5,0.0,0.0,0.4,73.6,,4
297,9,2015-16,Kipp Dc Will Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100376/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,04,8,Yes,Yes,No,nan,388,30.0,12.9,99.2,94.8,0.3,0.8,3.1,0.0,1.0,0.0,63.4,1.0,4
298,10,2015-16,Two Rivers Pcs Elementary School,https://www.schooldigger.com/go/DC/schools/0004500279/school.aspx,Two Rivers Pcs,https://www.schooldigger.com/go/DC/district/00045/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,Yes,No,nan,516,41.1,12.5,99.4,63.8,0.0,0.8,8.3,0.2,1.0,26.0,62.5,-2.0,4
299,11,2015-16,Capital City Middle School Pcs,https://www.schooldigger.com/go/DC/schools/0003500464/school.aspx,Capital City Pcs,https://www.schooldigger.com/go/DC/district/00035/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,05,8,Yes,Yes,No,nan,326,27.0,12.0,99.1,37.7,0.6,3.7,46.3,0.3,4.6,6.7,61.5,4.0,4
300,12,2015-16,Friendship Pcs Chamberlain Middle,https://www.schooldigger.com/go/DC/schools/0000800483/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20003,District Of Columbia,06,8,Yes,Yes,No,nan,213,12.6,16.9,98.6,99.1,0.0,0.0,0.9,0.0,0.0,0.0,61.2,7.0,4
301,13,2015-16,Friendship Pcs Blow-Pierce Middle,https://www.schooldigger.com/go/DC/schools/0000800478/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,Yes,No,nan,216,9.8,22.0,98.6,99.1,0.0,0.0,0.5,0.0,0.0,0.5,60.7,18.0,4
302,14,2015-16,Achievement Preparatory Academy Pcs,https://www.schooldigger.com/go/DC/schools/0007200405/school.aspx,Achievement Prep Academy Pcs,https://www.schooldigger.com/go/DC/district/00072/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,04,8,Yes,Yes,No,nan,382,37.5,10.1,99.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,-9.0,4
303,15,2015-16,Friendship Pcs Woodridge Middle,https://www.schooldigger.com/go/DC/schools/0000800481/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20018,District Of Columbia,06,8,Yes,Yes,No,nan,137,7.5,18.1,97.8,97.1,0.0,0.0,2.9,0.0,0.0,0.0,57.2,-2.0,4
304,16,2015-16,School Without Walls At Francis Stevens,https://www.schooldigger.com/go/DC/schools/0003000149/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20037,District Of Columbia,PK,8,Yes,No,No,nan,284,,,98.9,59.2,0.0,6.3,13.7,0.7,3.9,16.2,55.6,-2.0,3
305,17,2015-16,Howard University Middle School Of Math And Scienc,https://www.schooldigger.com/go/DC/schools/0005800308/school.aspx,Howard University Middle School Of Math And Science,https://www.schooldigger.com/go/DC/district/00058/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20059,District Of Columbia,06,8,Yes,Yes,No,nan,318,28.0,11.3,99.1,95.6,0.3,0.0,3.1,0.0,0.9,0.0,55.2,0.0,3
306,18,2015-16,E L Haynes Pcs Georgia Ave,https://www.schooldigger.com/go/DC/schools/0004300274/school.aspx,El Haynes Pcs,https://www.schooldigger.com/go/DC/district/00043/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,05,8,Yes,Yes,No,nan,353,36.7,9.6,99.2,45.9,0.3,2.5,40.8,0.0,4.8,5.7,50.1,-9.0,3
307,19,2015-16,Kipp Dc Aim Pcs Academy Pcs,https://www.schooldigger.com/go/DC/schools/0003100381/school.aspx,Kipp Academy Pcs,https://www.schooldigger.com/go/DC/district/00031/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20020,District Of Columbia,05,8,Yes,Yes,No,nan,338,24.5,13.7,99.1,95.6,0.3,0.0,3.8,0.0,0.0,0.3,45.9,-1.0,3
308,20,2015-16,Truesdell Ec,https://www.schooldigger.com/go/DC/schools/0003000075/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,nan,480,44.0,10.9,99.4,32.5,0.0,2.5,62.5,0.0,0.8,1.7,45.7,2.0,3
309,21,2015-16,Stuart Hobson Middle School Capitol Hill Cluster,https://www.schooldigger.com/go/DC/schools/0003000191/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,nan,417,24.0,17.3,99.3,87.5,0.0,1.4,0.7,0.0,0.5,9.8,43.7,0.0,3
310,22,2015-16,Paul Pcs Middle School,https://www.schooldigger.com/go/DC/schools/0003900257/school.aspx,Paul Junior High School Pcs,https://www.schooldigger.com/go/DC/district/00039/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,06,8,Yes,Yes,No,nan,416,33.9,12.2,99.3,86.3,0.0,0.7,12.7,0.0,0.0,0.2,43.7,-6.0,3
311,23,2015-16,Raymond Ec,https://www.schooldigger.com/go/DC/schools/0003000033/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,PK,8,Yes,No,No,nan,543,40.5,13.4,99.5,42.0,0.0,1.7,56.2,0.0,0.0,0.2,42.4,5.0,3
312,24,2015-16,Columbia Heights Ec,https://www.schooldigger.com/go/DC/schools/0003000396/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,12,Yes,No,Yes,nan,1266,93.0,13.6,99.8,32.5,0.0,2.3,63.7,0.4,0.2,0.9,41.9,1.0,3
313,25,2015-16,Jefferson Middle School Academy,https://www.schooldigger.com/go/DC/schools/0003000453/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20024,District Of Columbia,06,8,Yes,No,No,nan,299,25.0,11.9,99.0,90.0,0.7,4.3,4.3,0.0,0.3,0.3,38.4,2.0,3
314,26,2015-16,Takoma Ec,https://www.schooldigger.com/go/DC/schools/0003000011/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20012,District Of Columbia,PK,8,Yes,No,No,nan,442,37.0,11.9,99.3,65.2,0.0,0.2,28.7,0.5,2.9,2.5,37.7,-6.0,2
315,27,2015-16,Hope Community Pcs Tolson Campus,https://www.schooldigger.com/go/DC/schools/0005100386/school.aspx,Hope Community Academy Pcs,https://www.schooldigger.com/go/DC/district/00051/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,nan,451,26.5,17.0,99.3,95.1,0.0,0.2,4.4,0.0,0.0,0.2,35.1,,2
316,28,2015-16,Potomac Lighthouse Pcs,https://www.schooldigger.com/go/DC/schools/0006000310/school.aspx,Potomac Lighthouse Pcs,https://www.schooldigger.com/go/DC/district/00060/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20017,District Of Columbia,PK,8,Yes,Yes,No,nan,423,29.0,14.5,99.3,99.1,0.0,0.2,0.7,0.0,0.0,0.0,35.1,7.0,2
317,29,2015-16,Friendship Pcs Tech Prep,https://www.schooldigger.com/go/DC/schools/0000800422/school.aspx,Friendship Pcs,https://www.schooldigger.com/go/DC/district/00008/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20032,District Of Columbia,06,11,Yes,Yes,No,nan,406,30.7,13.2,99.3,98.8,0.0,0.0,0.7,0.0,0.0,0.5,32.8,13.0,2
318,30,2015-16,Cesar Chavez Pcs For Public Policy Chavez Prep,https://www.schooldigger.com/go/DC/schools/0000500377/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20010,District Of Columbia,06,9,Yes,Yes,No,nan,322,29.0,11.1,99.1,24.5,0.0,0.9,74.5,0.0,0.0,0.0,31.1,-7.0,2
319,31,2015-16,Meridian Pcs,https://www.schooldigger.com/go/DC/schools/0001500229/school.aspx,Meridian Pcs,https://www.schooldigger.com/go/DC/district/00015/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20009,District Of Columbia,PK,8,Yes,Yes,No,nan,588,43.0,13.6,99.5,61.4,0.2,0.9,36.2,0.0,0.0,1.4,30.7,-7.0,2
320,32,2015-16,Cesar Chavez Pcs For Public Policy-Parkside High School,https://www.schooldigger.com/go/DC/schools/0000500328/school.aspx,Cesar Chavez Public Pcs,https://www.schooldigger.com/go/DC/district/00005/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,Yes,No,nan,305,25.0,12.2,99.0,95.4,0.0,0.0,4.3,0.0,0.0,0.3,29.4,9.0,2
321,33,2015-16,Browne Ec,https://www.schooldigger.com/go/DC/schools/0003000152/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,PK,8,Yes,No,No,nan,349,29.0,12.0,99.1,96.8,0.0,0.0,2.0,0.0,0.9,0.3,26.9,12.0,2
322,34,2015-16,Lasalle Backus Ec,https://www.schooldigger.com/go/DC/schools/0003000042/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,nan,342,29.7,11.4,99.1,66.7,0.0,0.3,32.5,0.3,0.3,0.0,26.4,-4.0,2
323,35,2015-16,Walker Jones Ec,https://www.schooldigger.com/go/DC/schools/0003000070/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20001,District Of Columbia,PK,8,Yes,No,No,nan,454,36.5,12.4,99.3,95.2,0.2,0.9,2.2,0.0,0.7,0.9,25.7,2.0,2
324,36,2015-16,Brightwood Ec,https://www.schooldigger.com/go/DC/schools/0003000112/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20011,District Of Columbia,PK,8,Yes,No,No,nan,615,53.3,11.5,99.5,28.3,0.0,1.0,70.1,0.2,0.2,0.3,24.9,3.0,1
325,37,2015-16,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/schools/0002200236/school.aspx,Seed Pcs Of Washington Dc,https://www.schooldigger.com/go/DC/district/00022/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,12,Yes,Yes,No,nan,342,45.0,7.6,99.1,99.4,0.0,0.0,0.6,0.0,0.0,0.0,23.4,-11.0,1
326,38,2015-16,Kelly Miller Middle School,https://www.schooldigger.com/go/DC/schools/0003000272/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,nan,513,35.0,14.6,99.4,97.7,0.0,0.0,2.1,0.0,0.2,0.0,23.0,-2.0,1
327,39,2015-16,McKinley Middle School,https://www.schooldigger.com/go/DC/schools/0003000470/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20002,District Of Columbia,06,8,Yes,No,No,nan,193,,,98.5,95.9,0.0,0.0,3.6,0.0,0.5,0.0,22.9,-5.0,1
328,40,2015-16,Sousa Middle School,https://www.schooldigger.com/go/DC/schools/0003000019/school.aspx,District Of Columbia Public Schools,https://www.schooldigger.com/go/DC/district/00030/search.aspx,Washington,https://www.schooldigger.com/go/DC/city/Washington/search.aspx,20019,District Of Columbia,06,8,Yes,No,No,nan,295,22.0,13.4,99.0,99.0,0.0,0.0,1.0,0.0,0.0,0.0,20.6,6.0,1
