RegionID,RegionName,City,State,Metro,CountyName,SizeRank,Month,UnsoldReos
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-10,258.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-11,243.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2011-12,229.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-01,216.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-02,204.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-03,193.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-04,184
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-05,175.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-06,167.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-07,160.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-08,154.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-09,149
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-10,144.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-11,140.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2012-12,136.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-01,133.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-02,130.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-03,127.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-04,125.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-05,122.8
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-06,120.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-07,117.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-08,115.6
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-09,113.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-10,111.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-11,109.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2013-12,107.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-01,106.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-02,104.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-03,103.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-04,101.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-05,100.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-06,99
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-07,97.7
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-08,96.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-09,95.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-10,94.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-11,93.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2014-12,92.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-01,91.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-02,90.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-03,89.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-04,88.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-05,87.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-06,85.5
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-07,83.9
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-08,82.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-09,80.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-10,78
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-11,75.4
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2015-12,73.2
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2016-01,71.3
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2016-02,69.1
403487,Near Northeast,Washington,DC,Washington,District of Columbia,1339,2016-03,66.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-02,26.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-03,26.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-04,26.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-05,27.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-06,27.8
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-07,29.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-08,30.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-09,31.6
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-10,33.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-11,35.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2006-12,37.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-01,40.4
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-02,43.6
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-03,47.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-04,51.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-05,55.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-06,59.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-07,63.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-08,66.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-09,69.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-10,71.6
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-11,73.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2007-12,74.6
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-01,75.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-02,76.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-03,76.6
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-04,77.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-05,77.4
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-06,77.8
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-07,78.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-08,79.9
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-09,81.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-10,83.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-11,85
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2008-12,87.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-01,89.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-02,91.9
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-03,94.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-04,97.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-05,100
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-06,102.8
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-07,105.6
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-08,108.4
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-09,111
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-10,113.4
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-11,115.9
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2009-12,118
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-01,120
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-02,121.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-03,122.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-04,123.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-05,123.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-06,123.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-07,122.5
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-08,122.4
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-09,121
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-10,118.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-11,115.8
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2010-12,112.8
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-01,109.8
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-02,106.4
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-03,103.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-04,99.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-05,96.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-06,92.9
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-07,89.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-08,86.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-09,83.9
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-10,81.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-11,78.7
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2011-12,76.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-01,74.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-02,71.9
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-03,70.2
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-04,68.6
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-05,67.3
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-06,66.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-07,65.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-08,64.1
121755,Manor Park,Washington,DC,Washington,District of Columbia,1360,2012-09,63.5
